config_name,read,bitstring,energy,is_optimum,feasible,assignment,processing,workload,ergonomic,safety,original_cost,assignment_penalty,skill_penalty,robot_utilization_penalty,total_penalty,total_cost
steps_1000_T20_to_001,36,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,37,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,38,001001100001,26.1,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",17,2.0,2.0999999999999996,0.0,21.1,0,0,5,5,26.1
steps_1000_T20_to_001,39,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,40,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,41,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,42,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,43,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,44,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,45,001001100001,26.1,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",17,2.0,2.0999999999999996,0.0,21.1,0,0,5,5,26.1
steps_1000_T20_to_001,46,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,47,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,48,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,49,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,50,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,51,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,52,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,53,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,54,001001100001,26.1,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",17,2.0,2.0999999999999996,0.0,21.1,0,0,5,5,26.1
steps_1000_T20_to_001,55,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,56,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,57,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,58,010001100100,31.4,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['H']}",21,4.5,4.8999999999999995,1.0,31.4,0,0,0,0,31.4
steps_1000_T20_to_001,59,010001100100,31.4,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['H']}",21,4.5,4.8999999999999995,1.0,31.4,0,0,0,0,31.4
steps_1000_T20_to_001,60,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,61,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T20_to_001,62,010001100100,31.4,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['H']}",21,4.5,4.8999999999999995,1.0,31.4,0,0,0,0,31.4
steps_1000_T20_to_001,63,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,64,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,65,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,66,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,67,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T20_to_001,68,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,69,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,70,100001010100,28.199999999999996,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",18,4.0,4.199999999999999,2.0,28.2,0,0,0,0,28.2
steps_1000_T20_to_001,71,001001100001,26.1,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",17,2.0,2.0999999999999996,0.0,21.1,0,0,5,5,26.1
steps_1000_T20_to_001,72,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,73,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,74,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,75,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,76,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,77,100001100001,28.0,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",16,3.5,3.5,0.0,23.0,0,0,5,5,28.0
steps_1000_T20_to_001,78,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,79,001001010100,26.299999999999997,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",19,2.5,2.8,2.0,26.3,0,0,0,0,26.3
steps_1000_T20_to_001,80,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,81,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,82,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,83,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,84,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T20_to_001,85,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,86,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,87,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,88,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,89,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,90,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,91,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,92,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,93,001001010100,26.299999999999997,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",19,2.5,2.8,2.0,26.3,0,0,0,0,26.3
steps_1000_T20_to_001,94,100001100001,28.0,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",16,3.5,3.5,0.0,23.0,0,0,5,5,28.0
steps_1000_T20_to_001,95,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T20_to_001,96,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,97,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T20_to_001,98,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T20_to_001,99,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,0,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,1,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,2,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,3,010001010100,33.3,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",20,2.5,2.8,3.0,28.3,0,0,5,5,33.3
steps_1000_T10_to_01,4,010001100100,31.4,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['H']}",21,4.5,4.8999999999999995,1.0,31.4,0,0,0,0,31.4
steps_1000_T10_to_01,5,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,6,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,7,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,8,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,9,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,10,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,11,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,12,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,13,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,14,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,15,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,16,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,17,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,18,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,19,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,20,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,21,001001010100,26.299999999999997,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",19,2.5,2.8,2.0,26.3,0,0,0,0,26.3
steps_1000_T10_to_01,22,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,23,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,24,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,25,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,26,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,27,001001100001,26.1,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",17,2.0,2.0999999999999996,0.0,21.1,0,0,5,5,26.1
steps_1000_T10_to_01,28,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,29,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,30,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,31,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,32,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,33,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,34,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,35,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T10_to_01,36,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,37,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,38,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,39,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T10_to_01,40,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,41,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,42,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,43,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,44,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,45,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,46,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,47,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,48,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,49,010001010001,25.0,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",17,0.0,0.0,3.0,20.0,0,0,5,5,25.0
steps_1000_T10_to_01,50,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,51,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,52,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,53,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,54,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,55,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,56,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,57,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,58,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,59,001001010100,26.299999999999997,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",19,2.5,2.8,2.0,26.3,0,0,0,0,26.3
steps_1000_T10_to_01,60,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,61,001001010100,26.299999999999997,False,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['H']}",19,2.5,2.8,2.0,26.3,0,0,0,0,26.3
steps_1000_T10_to_01,62,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,63,010001100001,23.1,False,True,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",18,2.0,2.0999999999999996,1.0,23.1,0,0,0,0,23.1
steps_1000_T10_to_01,64,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,65,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,66,100001010001,19.900000000000006,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",15,1.5,1.4,2.0,19.9,0,0,0,0,19.9
steps_1000_T10_to_01,67,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,68,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,69,001001010001,18.0,True,True,"{'O11': ['M'], 'O12': ['M'], 'O21': ['R'], 'O22': ['M']}",16,0.0,0.0,2.0,18.0,0,0,0,0,18.0
steps_1000_T10_to_01,70,100001100001,28.0,False,True,"{'O11': ['H'], 'O12': ['M'], 'O21': ['H'], 'O22': ['M']}",16,3.5,3.5,0.0,23.0,0,0,5,5,28.0
