bitstring,bitstring_tuple,bitstring_excel,feasible,assignment,processing,workload,ergonomic,safety,original_cost,assignment_penalty,skill_penalty,robot_utilization_penalty,total_penalty,total_cost
010011111011,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1)","=""010011111011""",False,"{'O11': ['R'], 'O12': ['R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",40,2.0,2.0999999999999996,3.0,47.1,120,60,45,225,272.1
000110111011,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1)","=""000110111011""",False,"{'O11': [], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",37,5.5,7.699999999999999,2.0,52.2,140,60,20,220,272.2
001000111111,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1)","=""001000111111""",False,"{'O11': ['M'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",36,4.5,4.8999999999999995,2.0,47.4,180,40,5,225,272.4
111111100101,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1)","=""111111100101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['H', 'M']}",45,9.5,11.899999999999999,1.0,67.4,180,20,5,205,272.4
111011101011,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)","=""111011101011""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",45,3.5,3.5,1.0,53.0,140,60,20,220,273.0
011010111011,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1)","=""011010111011""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",41,2.0,2.0999999999999996,3.0,48.1,120,60,45,225,273.1
010001111111,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1)","=""010001111111""",False,"{'O11': ['R'], 'O12': ['M'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",41,4.5,4.8999999999999995,3.0,53.4,160,40,20,220,273.4
110101111110,"(1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0)","=""110101111110""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",49,9.5,11.899999999999999,3.0,73.4,140,40,20,200,273.4
011011111010,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0)","=""011011111010""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",42,2.0,2.0999999999999996,3.0,49.1,120,60,45,225,274.1
000111111001,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)","=""000111111001""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",34,5.5,7.699999999999999,2.0,49.2,180,40,5,225,274.2
101011011111,"(1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1)","=""101011011111""",False,"{'O11': ['H', 'M'], 'O12': ['R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",44,4.0,4.199999999999999,2.0,54.2,140,60,20,220,274.2
010011011111,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1)","=""010011011111""",False,"{'O11': ['R'], 'O12': ['R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",41,2.5,2.8,3.0,49.3,120,60,45,225,274.3
100000111111,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1)","=""100000111111""",False,"{'O11': ['H'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",35,6.0,6.3,2.0,49.3,180,40,5,225,274.3
111010100111,"(1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)","=""111010100111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",41,6.0,6.3,1.0,54.3,160,40,20,220,274.3
000110011111,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1)","=""000110011111""",False,"{'O11': [], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",38,6.0,8.399999999999999,2.0,54.4,140,60,20,220,274.4
101110101111,"(1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1)","=""101110101111""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['H', 'R', 'M']}",48,9.5,11.899999999999999,0.0,69.4,140,60,5,205,274.4
111101100111,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1)","=""111101100111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",47,9.5,11.899999999999999,1.0,69.4,180,20,5,205,274.4
110010111011,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1)","=""110010111011""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",40,3.5,3.5,3.0,50.0,120,60,45,225,275.0
111111001000,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0)","=""111111001000""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': []}",37,5.0,7.0,1.0,50.0,180,40,5,225,275.0
011010011111,"(0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1)","=""011010011111""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",42,2.5,2.8,3.0,50.3,120,60,45,225,275.3
000111011110,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0)","=""000111011110""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",39,6.0,8.399999999999999,2.0,55.4,140,60,20,220,275.4
101111101110,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0)","=""101111101110""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R']}",49,9.5,11.899999999999999,0.0,70.4,140,60,5,205,275.4
111100111101,"(1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1)","=""111100111101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'M']}",46,9.5,11.899999999999999,3.0,70.4,180,20,5,205,275.4
110011111010,"(1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0)","=""110011111010""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",41,3.5,3.5,3.0,51.0,120,60,45,225,276.0
001111111000,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0)","=""001111111000""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': []}",36,5.5,7.699999999999999,2.0,51.2,180,40,5,225,276.2
010111111001,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)","=""010111111001""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",40,5.5,7.699999999999999,3.0,56.2,160,40,20,220,276.2
111010111100,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0)","=""111010111100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",41,6.0,6.3,3.0,56.3,160,40,20,220,276.3
001111000111,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1)","=""001111000111""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': [], 'O22': ['H', 'R', 'M']}",37,6.0,8.399999999999999,0.0,51.4,180,40,5,225,276.4
111101111100,"(1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)","=""111101111100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",47,9.5,11.899999999999999,3.0,71.4,180,20,5,205,276.4
110010011111,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1)","=""110010011111""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",41,4.0,4.199999999999999,3.0,52.2,120,60,45,225,277.2
001111010111,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1)","=""001111010111""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",41,6.0,8.399999999999999,2.0,57.4,160,40,20,220,277.4
011011101111,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1)","=""011011101111""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R', 'M']}",47,4.5,4.8999999999999995,1.0,57.4,140,60,20,220,277.4
111011110011,"(1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1)","=""111011110011""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",43,3.5,3.5,3.0,53.0,140,40,45,225,278.0
100111111000,"(1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0)","=""100111111000""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': []}",35,7.0,9.1,2.0,53.1,180,40,5,225,278.1
100111000111,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1)","=""100111000111""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': [], 'O22': ['H', 'R', 'M']}",36,7.5,9.799999999999999,0.0,53.3,180,40,5,225,278.3
101111011011,"(1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1)","=""101111011011""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['R', 'M']}",45,5.0,7.0,2.0,59.0,140,60,20,220,279.0
010111011011,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1)","=""010111011011""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['R', 'M']}",42,3.5,5.6,3.0,54.1,120,60,45,225,279.1
111010011110,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0)","=""111010011110""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",43,4.0,4.199999999999999,3.0,54.2,120,60,45,225,279.2
100111010111,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1)","=""100111010111""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",40,7.5,9.799999999999999,2.0,59.3,160,40,20,220,279.3
110011101111,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1)","=""110011101111""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R', 'M']}",46,6.0,6.3,1.0,59.3,140,60,20,220,279.3
111000111101,"(1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1)","=""111000111101""",False,"{'O11': ['H', 'R', 'M'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'M']}",39,6.0,6.3,3.0,54.3,200,20,5,225,279.3
111001110111,"(1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1)","=""111001110111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['M'], 'O21': ['H', 'R'], 'O22': ['H', 'R', 'M']}",44,6.0,6.3,3.0,59.3,180,20,20,220,279.3
111111100010,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0)","=""111111100010""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['R']}",43,7.0,9.1,1.0,60.1,160,40,20,220,280.1
101011111110,"(1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0)","=""101011111110""",False,"{'O11': ['H', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",46,6.0,6.3,2.0,60.3,140,60,20,220,280.3
010011111110,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0)","=""010011111110""",False,"{'O11': ['R'], 'O12': ['R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",43,4.5,4.8999999999999995,3.0,55.4,120,60,45,225,280.4
000110111110,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0)","=""000110111110""",False,"{'O11': [], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",40,8.0,10.5,2.0,60.5,140,60,20,220,280.5
000111100111,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1)","=""000111100111""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",37,8.0,10.5,0.0,55.5,180,40,5,225,280.5
011111011010,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0)","=""011111011010""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['R']}",44,3.5,5.6,3.0,56.1,120,60,45,225,281.1
111011101110,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0)","=""111011101110""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'M'], 'O22': ['H', 'R']}",48,6.0,6.3,1.0,61.3,140,60,20,220,281.3
011010111110,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0)","=""011010111110""",False,"{'O11': ['R', 'M'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",44,4.5,4.8999999999999995,3.0,56.4,120,60,45,225,281.4
111111110001,"(1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1)","=""111111110001""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R'], 'O22': ['M']}",43,7.0,9.1,3.0,62.1,180,20,20,220,282.1
011111101011,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1)","=""011111101011""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",48,5.5,7.699999999999999,1.0,62.2,140,60,20,220,282.2
001111001111,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1)","=""001111001111""",False,"{'O11': ['M'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': ['H', 'R', 'M']}",43,6.0,8.399999999999999,0.0,57.4,160,60,5,225,282.4
011011110111,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1)","=""011011110111""",False,"{'O11': ['R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['H', 'R', 'M']}",45,4.5,4.8999999999999995,3.0,57.4,140,40,45,225,282.4
000111111100,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)","=""000111111100""",False,"{'O11': [], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",37,8.0,10.5,2.0,57.5,180,40,5,225,282.5
010111100111,"(0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1)","=""010111100111""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['H'], 'O22': ['H', 'R', 'M']}",43,8.0,10.5,1.0,62.5,160,40,20,220,282.5
110111011010,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0)","=""110111011010""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['R']}",43,5.0,7.0,3.0,58.0,120,60,45,225,283.0
111100111010,"(1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0)","=""111100111010""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",44,7.0,9.1,3.0,63.1,160,40,20,220,283.1
101001111111,"(1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1)","=""101001111111""",False,"{'O11': ['H', 'M'], 'O12': ['M'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",44,6.0,6.3,2.0,58.3,180,40,5,225,283.3
110010111110,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0)","=""110010111110""",False,"{'O11': ['H', 'R'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R']}",43,6.0,6.3,3.0,58.3,120,60,45,225,283.3
111111000101,"(1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1)","=""111111000101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': [], 'O22': ['H', 'M']}",40,7.5,9.799999999999999,1.0,58.3,200,20,5,225,283.3
000100111111,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1)","=""000100111111""",False,"{'O11': [], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",38,8.0,10.5,2.0,58.5,180,40,5,225,283.5
111110011010,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0)","=""111110011010""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['R']}",44,5.0,7.0,3.0,59.0,120,60,45,225,284.0
101110111011,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1)","=""101110111011""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",46,7.0,9.1,2.0,64.1,140,60,20,220,284.1
110111101011,"(1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1)","=""110111101011""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",47,7.0,9.1,1.0,64.1,140,60,20,220,284.1
010110111011,"(0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1)","=""010110111011""",False,"{'O11': ['R'], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['R', 'M']}",43,5.5,7.699999999999999,3.0,59.2,120,60,45,225,284.2
100111001111,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1)","=""100111001111""",False,"{'O11': ['H'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': ['H', 'R', 'M']}",42,7.5,9.799999999999999,0.0,59.3,160,60,5,225,284.3
110011110111,"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1)","=""110011110111""",False,"{'O11': ['H', 'R'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['H', 'R', 'M']}",44,6.0,6.3,3.0,59.3,140,40,45,225,284.3
111001101111,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1)","=""111001101111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['M'], 'O21': ['H', 'M'], 'O22': ['H', 'R', 'M']}",46,6.0,6.3,1.0,59.3,180,40,5,225,284.3
111111010101,"(1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1)","=""111111010101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['R'], 'O22': ['H', 'M']}",44,7.5,9.799999999999999,3.0,64.3,180,20,20,220,284.3
010111111100,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)","=""010111111100""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['H']}",43,8.0,10.5,3.0,64.5,160,40,20,220,284.5
111010111000,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0)","=""111010111000""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': ['H', 'R', 'M'], 'O22': []}",35,3.5,3.5,3.0,45.0,180,40,20,240,285.0
111101111000,"(1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0)","=""111101111000""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['H', 'R', 'M'], 'O22': []}",41,7.0,9.1,3.0,60.1,200,20,5,225,285.1
111110101011,"(1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1)","=""111110101011""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['R', 'M']}",48,7.0,9.1,1.0,65.1,140,60,20,220,285.1
111010000111,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1)","=""111010000111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R'], 'O21': [], 'O22': ['H', 'R', 'M']}",36,4.0,4.199999999999999,1.0,45.2,180,40,20,240,285.2
111101000111,"(1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)","=""111101000111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': [], 'O22': ['H', 'R', 'M']}",42,7.5,9.799999999999999,1.0,60.3,200,20,5,225,285.3
010100111111,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1)","=""010100111111""",False,"{'O11': ['R'], 'O12': ['H'], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",44,8.0,10.5,3.0,65.5,160,40,20,220,285.5
101111111001,"(1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1)","=""101111111001""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R', 'M'], 'O22': ['M']}",43,7.0,9.1,2.0,61.1,180,40,5,225,286.1
011110111010,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0)","=""011110111010""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",45,5.5,7.699999999999999,3.0,61.2,120,60,45,225,286.2
101110011111,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1)","=""101110011111""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",47,7.5,9.799999999999999,2.0,66.3,140,60,20,220,286.3
111011110110,"(1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0)","=""111011110110""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['R', 'M'], 'O21': ['H', 'R'], 'O22': ['H', 'R']}",46,6.0,6.3,3.0,61.3,140,40,45,225,286.3
111101010111,"(1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1)","=""111101010111""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'M'], 'O21': ['R'], 'O22': ['H', 'R', 'M']}",46,7.5,9.799999999999999,3.0,66.3,180,20,20,220,286.3
010110011111,"(0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1)","=""010110011111""",False,"{'O11': ['R'], 'O12': ['H', 'R'], 'O21': ['R', 'M'], 'O22': ['H', 'R', 'M']}",44,6.0,8.399999999999999,3.0,61.4,120,60,45,225,286.4
111000111010,"(1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0)","=""111000111010""",False,"{'O11': ['H', 'R', 'M'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",37,3.5,3.5,3.0,47.0,180,40,20,240,287.0
111111101001,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1)","=""111111101001""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'M'], 'O22': ['M']}",45,7.0,9.1,1.0,62.1,180,40,5,225,287.1
011111110011,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1)","=""011111110011""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",46,5.5,7.699999999999999,3.0,62.2,140,40,45,225,287.2
101111011110,"(1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0)","=""101111011110""",False,"{'O11': ['H', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",48,7.5,9.799999999999999,2.0,67.3,140,60,20,220,287.3
000000111111,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1)","=""000000111111""",False,"{'O11': [], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",31,4.5,4.8999999999999995,2.0,42.4,200,40,5,245,287.4
010111011110,"(0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0)","=""010111011110""",False,"{'O11': ['R'], 'O12': ['H', 'R', 'M'], 'O21': ['R', 'M'], 'O22': ['H', 'R']}",45,6.0,8.399999999999999,3.0,62.4,120,60,45,225,287.4
110110111010,"(1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0)","=""110110111010""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R'], 'O21': ['H', 'R', 'M'], 'O22': ['R']}",44,7.0,9.1,3.0,63.1,120,60,45,225,288.1
110111110011,"(1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1)","=""110111110011""",False,"{'O11': ['H', 'R'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",45,7.0,9.1,3.0,64.1,140,40,45,225,289.1
111111001101,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1)","=""111111001101""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['M'], 'O22': ['H', 'M']}",46,7.5,9.799999999999999,1.0,64.3,180,40,5,225,289.3
010000111111,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1)","=""010000111111""",False,"{'O11': ['R'], 'O12': [], 'O21': ['H', 'R', 'M'], 'O22': ['H', 'R', 'M']}",37,4.5,4.8999999999999995,3.0,49.4,180,40,20,240,289.4
011110101111,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1)","=""011110101111""",False,"{'O11': ['R', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'M'], 'O22': ['H', 'R', 'M']}",50,8.0,10.5,1.0,69.5,140,60,20,220,289.5
111110110011,"(1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1)","=""111110110011""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R'], 'O21': ['H', 'R'], 'O22': ['R', 'M']}",46,7.0,9.1,3.0,65.1,140,40,45,225,290.1
111111110100,"(1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0)","=""111111110100""",False,"{'O11': ['H', 'R', 'M'], 'O12': ['H', 'R', 'M'], 'O21': ['H', 'R'], 'O22': ['H']}",46,9.5,11.899999999999999,3.0,70.4,180,20,20,220,290.4
