read,bitstring,energy,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,schedule
108,000000000000001000000010000000000000000000010000000000000000000000000010,32.30000000000001,True,0,19.0,2.2,3.5,5.6,2.0,32.3,0.0,0.0,0.0,0.0,0.0,0,0.0,32.3,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
109,000000000000100000000000000000001000000000010000000000000000000000000010,19.399999999999977,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
110,000000001000000000000000000000000010100000000000000000000000000000001000,24.69999999999999,True,0,18.0,1.6,2.0,2.0999999999999996,1.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,24.700000000000003,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
111,000000000000100000000000000000001000010000000000000000000010000000000000,35.80000000000001,True,0,20.0,1.4000000000000001,4.5,4.8999999999999995,0.0,30.799999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,35.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
112,000000000000100000000000000000001000100000000000000000000000000000000001,27.5,True,0,17.0,1.4,2.0,2.0999999999999996,0.0,22.5,0.0,0.0,0.0,0.0,0.0,5,5.0,27.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
113,000000000000100000010000000000000000000000010000000000000010000000000000,39.599999999999994,True,0,22.0,1.2000000000000002,6.0,8.399999999999999,2.0,39.599999999999994,0.0,0.0,0.0,0.0,0.0,0,0.0,39.599999999999994,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
114,000000000000100000000000000000000100000000100000000000000000000000001000,19.0,True,0,16.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
115,000000100000000000000000000000000100100000000000000000010000000000000000,32.19999999999999,True,0,21.0,0.8,4.5,4.8999999999999995,1.0,32.2,0.0,0.0,0.0,0.0,0.0,0,0.0,32.2,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
116,000000000000001000000000000000000100000000010000000000000000000000000001,20.19999999999999,True,0,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
117,000000000000100000000000000000010000100000000000000000010000000000000000,34.80000000000001,True,0,20.0,0.4,4.5,4.8999999999999995,0.0,29.799999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,34.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
118,100000000000000000000000000000001000000000010000000000000000000000000001,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
119,000000001000000000000000000000000010000000100000000000000000000000000100,26.799999999999983,True,0,17.0,1.8000000000000003,0.0,0.0,3.0,21.8,0.0,0.0,0.0,0.0,0.0,5,5.0,26.8,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
120,000000000000010000000000000000000100000000010000000000000100000000000000,27.900000000000006,True,0,19.0,1.6,2.5,2.8,2.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,27.900000000000002,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
121,010000000000000000000000000000000100000000010000000000000000000000000001,21.900000000000006,True,0,15.0,2.0,1.5,1.4,2.0,21.9,0.0,0.0,0.0,0.0,0.0,0,0.0,21.9,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
122,000000000000100000000000000000001000001000000000000000000000000000000001,27.900000000000006,True,0,17.0,1.8,2.0,2.0999999999999996,0.0,22.9,0.0,0.0,0.0,0.0,0.0,5,5.0,27.9,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
123,000000000000100000000100000000000000000000000100000000000000000000000001,32.30000000000001,True,0,19.0,2.2,3.5,5.6,2.0,32.3,0.0,0.0,0.0,0.0,0.0,0,0.0,32.3,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
124,000000000000010000000000000000000100000000100000000000000010000000000000,27.900000000000006,True,0,19.0,1.6,2.5,2.8,2.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,27.900000000000002,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
125,000000000000100000000000000000010000000010000000000000000000000000000001,28.100000000000023,True,0,17.0,2.0,2.0,2.0999999999999996,0.0,23.1,0.0,0.0,0.0,0.0,0.0,5,5.0,28.1,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
126,000000000000010000000000000000001000000000001000000000000000000000000010,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
127,000000000000010000000000000000000100000000100000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
128,000000000000100000000000000000000100000000010000000000000000000000000001,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
129,000000000000100000000000000000001000000000100000000000000000000000000001,19.400000000000006,True,0,16.0,1.4,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
130,000000000000100000000000000000000100000000000100000000000000000000000001,20.19999999999999,True,0,16.0,2.2,0.0,0.0,2.0,20.2,0.0,0.0,0.0,0.0,0.0,0,0.0,20.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
131,010000000000000000000000000000000100000100000000000000000000000000000001,30.399999999999977,True,0,16.0,2.4000000000000004,3.5,3.4999999999999996,0.0,25.4,0.0,0.0,0.0,0.0,0.0,5,5.0,30.4,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
132,000000000000010000000000000000001000000100000000000000000000000000000010,28.099999999999994,True,0,17.0,2.0,2.0,2.0999999999999996,0.0,23.1,0.0,0.0,0.0,0.0,0.0,5,5.0,28.1,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
133,100000000000000000000000000000001000000000100000000000000000000000000001,21.30000000000001,True,0,15.0,1.4,1.5,1.4,2.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,21.299999999999997,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
134,000000100000000000000000000000001000010000000000000000000000000000000001,24.69999999999999,True,0,18.0,1.6,2.0,2.0999999999999996,1.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,24.700000000000003,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
135,010000000000000000000000000000000100000000100000000000000010000000000000,29.80000000000001,True,0,18.0,1.6,4.0,4.199999999999999,2.0,29.8,0.0,0.0,0.0,0.0,0.0,0,0.0,29.8,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
136,000000100000000000000000000000000100100000000000000000000000000000000001,24.69999999999999,True,0,18.0,1.6,2.0,2.0999999999999996,1.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,24.700000000000003,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
137,000000100000000000000000000000000100010000000000000000000000000000000001,24.899999999999977,True,0,18.0,1.8,2.0,2.0999999999999996,1.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0.0,24.9,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
138,000000000000100000000000000000001000000000010000000000000000000000000010,19.399999999999977,True,0,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
139,000000000000010000000000000000000010100000000000000000000000000000000100,27.700000000000017,True,0,17.0,1.6,2.0,2.0999999999999996,0.0,22.700000000000003,0.0,0.0,0.0,0.0,0.0,5,5.0,27.700000000000003,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
140,000000001000000000000000000000000010010000000000000000000000000000000100,25.099999999999994,True,0,18.0,2.0,2.0,2.0999999999999996,1.0,25.1,0.0,0.0,0.0,0.0,0.0,0,0.0,25.1,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
141,000000100000000000000000000000001000100000000000000000000000000000000001,24.5,True,0,18.0,1.4,2.0,2.0999999999999996,1.0,24.5,0.0,0.0,0.0,0.0,0.0,0,0.0,24.5,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
142,000000000000000100000000000000000010000000100000000000000000000000001000,19.799999999999983,True,0,16.0,1.8000000000000003,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
143,000000001000000000000000000000000010100000000000000000000000000000010000,24.5,True,0,18.0,1.4000000000000001,2.0,2.0999999999999996,1.0,24.5,0.0,0.0,0.0,0.0,0.0,0,0.0,24.5,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
144,000000000000000100000000000000000010000000100000000000000000000000001000,19.799999999999983,True,0,16.0,1.8000000000000003,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
145,000000000000010000000010000000000000000000000100000000000000000000000001,32.70000000000002,True,0,19.0,2.6,3.5,5.6,2.0,32.7,0.0,0.0,0.0,0.0,0.0,0,0.0,32.7,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
146,000000010000000000000000000000000100100000000000000000000000000000001000,24.30000000000001,True,0,18.0,1.2000000000000002,2.0,2.0999999999999996,1.0,24.299999999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,24.299999999999997,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
147,000000000000010000000000000000000010000000010000000000000000000000000100,19.80000000000001,True,0,16.0,1.8,0.0,0.0,2.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,19.8,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
148,000000000000001000000100000000000000000000100000000000000000000000000100,31.69999999999999,True,0,19.0,1.6,3.5,5.6,2.0,31.700000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,31.700000000000003,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
149,000000100000000000000000000000000010100000000000000000000000000000000100,24.5,True,0,18.0,1.4000000000000001,2.0,2.0999999999999996,1.0,24.5,0.0,0.0,0.0,0.0,0.0,0,0.0,24.5,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
150,000100000000000000000000000000000000000000100000000000000000000000000100,57.099999999999994,False,1,11.0,1.2000000000000002,1.5,1.4,2.0,17.1,40.0,0.0,0.0,0.0,0.0,0,40.0,57.1,"{'O11': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
151,010000000000000000000000000000000100000000001000000000000000000000000001,22.099999999999994,True,0,15.0,2.2,1.5,1.4,2.0,22.099999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,22.099999999999998,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
152,000000000000010000000000000000000100000000100000000000000000000000001000,19.200000000000017,True,0,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
153,100000000000000000000000000000001000000000010000000000000000000000000001,21.5,True,0,15.0,1.6,1.5,1.4,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0,0.0,21.5,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
154,000000000000100000000000000000010000000000010000000000000100000000000000,27.30000000000001,True,0,19.0,1.0,2.5,2.8,2.0,27.3,0.0,0.0,0.0,0.0,0.0,0,0.0,27.3,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
155,000000010000000000000000000000000100100000000000000000000100000000000000,32.80000000000001,True,0,21.0,1.4000000000000001,4.5,4.8999999999999995,1.0,32.8,0.0,0.0,0.0,0.0,0.0,0,0.0,32.8,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
156,001000000000000000000010000000000000000000010000000000000000000000000010,34.19999999999999,True,0,18.0,2.2,5.0,7.0,2.0,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,34.2,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
157,000000000000100000000000000000001000000000010000000000000010000000000000,27.69999999999999,True,0,19.0,1.4000000000000001,2.5,2.8,2.0,27.7,0.0,0.0,0.0,0.0,0.0,0,0.0,27.7,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
158,000000000000100000000000000000001000000000100000000000000000000000000010,19.19999999999999,True,0,16.0,1.2000000000000002,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
159,000000010000000000000000000000000100001000000000000000000100000000000000,33.19999999999999,True,0,21.0,1.8000000000000003,4.5,4.8999999999999995,1.0,33.2,0.0,0.0,0.0,0.0,0.0,0,0.0,33.2,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
160,000000000000100000000000000000000100000000100000000000000010000000000000,27.69999999999999,True,0,19.0,1.4000000000000001,2.5,2.8,2.0,27.7,0.0,0.0,0.0,0.0,0.0,0,0.0,27.7,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
161,000000000000100000000000000000010000000000001000000000000000000000000001,19.600000000000023,True,0,16.0,1.6,0.0,0.0,2.0,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0,19.6,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
